iter	Passed	Remaining
4778	43241	11047
4779	43247	11038
4780	43255	11028
4781	43261	11019
4782	43268	11009
4783	43275	10999
4784	43282	10990
4785	43288	10980
4786	43296	10970
4787	43303	10961
4788	43310	10952
4789	43317	10942
4790	43324	10932
4791	43331	10923
4792	43338	10913
4793	43346	10904
4794	43353	10894
4795	43360	10885
4796	43367	10875
4797	43374	10866
4798	43380	10856
4799	43387	10846
4800	43394	10837
4801	43402	10827
4802	43409	10818
4803	43416	10809
4804	43424	10799
4805	43431	10790
4806	43438	10780
4807	43444	10770
4808	43451	10761
4809	43458	10751
4810	43464	10741
4811	43471	10732
4812	43478	10722
4813	43485	10713
4814	43492	10703
4815	43498	10694
4816	43505	10684
4817	43512	10674
4818	43518	10665
4819	43525	10655
4820	43532	10645
4821	43539	10636
4822	43545	10626
4823	43553	10617
4824	43559	10607
4825	43566	10598
4826	43573	10588
4827	43579	10578
4828	43586	10569
4829	43593	10559
4830	43599	10550
4831	43606	10540
4832	43613	10531
4833	43619	10521
4834	43626	10511
4835	43633	10502
4836	43640	10492
4837	43647	10483
4838	43654	10473
4839	43661	10464
4840	43668	10454
4841	43675	10445
4842	43681	10435
4843	43688	10426
4844	43695	10416
4845	43702	10407
4846	43709	10397
4847	43716	10388
4848	43723	10378
4849	43730	10368
4850	43736	10359
4851	43743	10349
4852	43750	10340
4853	43756	10330
4854	43764	10321
4855	43771	10311
4856	43778	10302
4857	43785	10292
4858	43793	10283
4859	43799	10274
4860	43806	10264
4861	43813	10255
4862	43820	10245
4863	43828	10236
4864	43834	10226
4865	43843	10217
4866	43850	10208
4867	43859	10199
4868	43867	10189
4869	43876	10180
4870	43884	10171
4871	43892	10162
4872	43899	10152
4873	43906	10143
4874	43913	10133
4875	43920	10124
4876	43927	10114
4877	43934	10105
4878	43941	10095
4879	43947	10086
4880	43954	10076
4881	43961	10067
4882	43968	10057
4883	43974	10048
4884	43981	10038
4885	43988	10029
4886	43995	10019
4887	44002	10010
4888	44008	10000
4889	44015	9991
4890	44023	9981
4891	44030	9972
4892	44037	9963
4893	44044	9953
4894	44052	9944
4895	44059	9935
4896	44066	9925
4897	44073	9916
4898	44080	9906
4899	44386	9964
4900	44629	10007
4901	44642	9999
4902	44650	9990
4903	44657	9980
4904	44665	9971
4905	44672	9961
4906	44680	9952
4907	44686	9942
4908	44694	9933
4909	44702	9923
4910	44710	9914
4911	44717	9904
4912	44725	9895
4913	44732	9885
4914	44740	9876
4915	44747	9866
4916	44754	9857
4917	44761	9847
4918	44769	9838
4919	44776	9829
4920	44783	9819
4921	44790	9809
4922	44798	9800
4923	44805	9790
4924	44811	9781
4925	44819	9771
4926	44826	9762
4927	44833	9752
4928	44840	9743
4929	44848	9733
4930	44855	9724
4931	44864	9715
4932	44872	9705
4933	44879	9696
4934	44886	9686
4935	44893	9677
4936	44900	9667
4937	44907	9658
4938	44915	9648
4939	44922	9639
4940	44929	9629
4941	44937	9620
4942	44945	9611
4943	44952	9601
4944	44960	9592
4945	44967	9582
4946	44975	9573
4947	44982	9563
4948	44990	9554
4949	44998	9545
4950	45005	9535
4951	45012	9526
4952	45020	9516
4953	45028	9507
4954	45035	9497
4955	45042	9488
4956	45050	9478
4957	45057	9469
4958	45063	9459
4959	45070	9450
4960	45077	9440
4961	45084	9431
4962	45091	9421
4963	45099	9412
4964	45106	9402
4965	45113	9393
4966	45120	9383
4967	45128	9374
4968	45134	9364
4969	45142	9355
4970	45148	9345
4971	45156	9336
4972	45163	9326
4973	45171	9317
4974	45178	9308
4975	45185	9298
4976	45192	9289
4977	45199	9279
4978	45207	9270
4979	45213	9260
4980	45221	9251
4981	45228	9241
4982	45235	9232
4983	45242	9222
4984	45249	9213
4985	45256	9203
4986	45264	9194
4987	45271	9184
4988	45278	9175
4989	45285	9166
4990	45293	9156
4991	45300	9147
4992	45307	9137
4993	45314	9128
4994	45321	9118
4995	45328	9109
4996	45336	9099
4997	45343	9090
4998	45349	9080
4999	45357	9071
5000	45364	9061
5001	45372	9052
5002	45379	9043
5003	45386	9033
5004	45394	9024
5005	45403	9015
5006	45411	9006
5007	45419	8996
5008	45427	8987
5009	45434	8978
5010	45441	8968
5011	45448	8959
5012	45455	8949
5013	45463	8940
5014	45470	8930
5015	45477	8921
5016	45484	8911
5017	45491	8902
5018	45499	8893
5019	45506	8883
5020	45513	8874
5021	45521	8865
5022	45528	8855
5023	45536	8846
5024	45544	8836
5025	45551	8827
5026	45561	8818
5027	45569	8809
5028	45576	8799
5029	45584	8790
5030	45591	8781
5031	45738	8798
5032	46076	8852
5033	46089	8844
5034	46098	8835
5035	46105	8825
5036	46113	8816
5037	46120	8806
5038	46126	8796
5039	46133	8787
5040	46141	8777
5041	46148	8768
5042	46155	8758
5043	46162	8749
5044	46169	8739
5045	46176	8730
5046	46184	8720
5047	46191	8711
5048	46198	8701
5049	46206	8692
5050	46214	8682
5051	46221	8673
5052	46228	8663
5053	46235	8654
5054	46243	8644
5055	46250	8635
5056	46258	8625
5057	46264	8616
5058	46272	8606
5059	46279	8597
5060	46286	8587
5061	46292	8578
5062	46299	8568
5063	46307	8559
5064	46314	8549
5065	46321	8540
5066	46328	8530
5067	46335	8521
5068	46342	8511
5069	46349	8501
5070	46356	8492
5071	46363	8482
5072	46370	8473
5073	46377	8463
5074	46385	8454
5075	46392	8444
5076	46400	8435
5077	46407	8426
5078	46415	8416
5079	46423	8407
5080	46432	8398
5081	46439	8388
5082	46446	8379
5083	46452	8369
5084	46460	8360
5085	46466	8350
5086	46474	8341
5087	46481	8331
5088	46488	8322
5089	46495	8312
5090	46502	8302
5091	46509	8293
5092	46515	8283
5093	46522	8274
5094	46529	8264
5095	46536	8255
5096	46543	8245
5097	46550	8236
5098	46557	8226
5099	46564	8217
5100	46571	8207
5101	46578	8198
5102	46585	8188
5103	46592	8179
5104	46599	8169
5105	46605	8160
5106	46612	8150
5107	46619	8141
5108	46627	8131
5109	46633	8122
5110	46641	8112
5111	46648	8103
5112	46655	8093
5113	46661	8084
5114	46668	8074
5115	46675	8065
5116	46682	8055
5117	46689	8046
5118	46696	8036
5119	46703	8027
5120	46710	8017
5121	46717	8008
5122	46724	7998
5123	46730	7989
5124	46737	7979
5125	46744	7970
5126	46751	7960
5127	46758	7951
5128	46765	7941
5129	46772	7932
5130	46779	7922
5131	46786	7913
5132	46793	7903
5133	46800	7894
5134	46807	7884
5135	46814	7875
5136	46821	7865
5137	46828	7856
5138	46836	7847
5139	46843	7837
5140	46850	7828
5141	46858	7818
5142	46865	7809
5143	46872	7799
5144	46880	7790
5145	46887	7781
5146	46895	7771
5147	46902	7762
5148	46909	7752
5149	46916	7743
5150	46924	7734
5151	46931	7724
5152	46938	7715
5153	46945	7705
5154	46952	7696
5155	46960	7687
5156	46967	7677
5157	46975	7668
5158	46983	7659
5159	46991	7649
5160	46998	7640
5161	47006	7631
5162	47013	7621
5163	47020	7612
5164	47027	7602
5165	47035	7593
5166	47042	7583
5167	47080	7579
5168	47431	7625
5169	47591	7640
5170	47605	7631
5171	47612	7622
5172	47619	7612
5173	47626	7603
5174	47634	7593
5175	47641	7584
5176	47648	7574
5177	47655	7565
5178	47662	7555
5179	47669	7546
5180	47676	7536
5181	47683	7527
5182	47690	7517
5183	47698	7508
5184	47705	7498
5185	47713	7489
5186	47720	7479
5187	47728	7470
5188	47735	7460
5189	47742	7451
5190	47749	7441
5191	47756	7432
5192	47764	7422
5193	47771	7413
5194	47778	7403
5195	47785	7394
5196	47793	7384
5197	47799	7375
5198	47806	7365
5199	47813	7355
5200	47819	7346
5201	47827	7336
5202	47835	7327
5203	47843	7318
5204	47849	7308
5205	47857	7298
5206	47863	7289
5207	47871	7279
5208	47878	7270
5209	47885	7260
5210	47892	7251
5211	47899	7241
5212	47906	7232
5213	47912	7222
5214	47920	7213
5215	47926	7203
5216	47933	7194
5217	47940	7184
5218	47947	7175
5219	47954	7165
5220	47961	7156
5221	47967	7146
5222	47974	7136
5223	47981	7127
5224	47988	7117
5225	47995	7108
5226	48002	7098
5227	48009	7089
5228	48017	7079
5229	48023	7070
5230	48030	7060
5231	48037	7051
5232	48044	7041
5233	48051	7032
5234	48058	7022
5235	48065	7013
5236	48072	7003
5237	48078	6994
5238	48085	6984
5239	48092	6975
5240	48099	6965
5241	48106	6956
5242	48113	6946
5243	48120	6937
5244	48127	6927
5245	48134	6918
5246	48140	6908
5247	48147	6899
5248	48154	6889
5249	48161	6880
5250	48167	6870
5251	48174	6861
5252	48181	6851
5253	48188	6842
5254	48195	6832
5255	48201	6823
5256	48208	6813
5257	48215	6804
5258	48222	6794
5259	48229	6785
5260	48235	6775
5261	48242	6766
5262	48249	6756
5263	48256	6747
5264	48262	6737
5265	48270	6728
5266	48277	6718
5267	48284	6709
5268	48291	6699
5269	48299	6690
5270	48306	6680
5271	48312	6671
5272	48320	6662
5273	48328	6652
5274	48336	6643
5275	48343	6634
5276	48351	6624
5277	48358	6615
5278	48365	6605
5279	48372	6596
5280	48380	6586
5281	48387	6577
5282	48394	6567
5283	48401	6558
5284	48408	6549
5285	48416	6539
5286	48425	6530
5287	48432	6521
5288	48441	6512
5289	48449	6502
5290	48457	6493
5291	48465	6483
5292	48471	6474
5293	48478	6465
5294	48485	6455
5295	48492	6446
5296	48499	6436
5297	48506	6427
5298	48513	6417
5299	48519	6408
5300	48526	6398
5301	48533	6389
5302	48540	6379
5303	48547	6370
5304	48587	6365
5305	48857	6390
5306	49036	6403
5307	49049	6394
5308	49057	6385
5309	49064	6375
5310	49073	6366
5311	49080	6356
5312	49088	6347
5313	49096	6337
5314	49103	6328
5315	49111	6319
5316	49119	6309
5317	49126	6300
5318	49133	6290
5319	49155	6282
5320	49162	6273
5321	49169	6264
5322	49176	6254
5323	49184	6245
5324	49190	6235
5325	49197	6225
5326	49204	6216
5327	49211	6206
5328	49219	6197
5329	49226	6187
5330	49233	6178
5331	49240	6168
5332	49248	6159
5333	49255	6150
5334	49263	6140
5335	49270	6131
5336	49278	6121
5337	49287	6112
5338	49294	6102
5339	49301	6093
5340	49307	6083
5341	49314	6074
5342	49321	6064
5343	49329	6055
5344	49336	6045
5345	49344	6036
5346	49350	6026
5347	49358	6017
5348	49365	6007
5349	49371	5998
5350	49378	5988
5351	49385	5979
5352	49393	5970
5353	49400	5960
5354	49407	5951
5355	49415	5941
5356	49423	5932
5357	49430	5922
5358	49437	5913
5359	49445	5903
5360	49451	5894
5361	49459	5884
5362	49465	5875
5363	49473	5865
5364	49480	5856
5365	49487	5847
5366	49494	5837
5367	49501	5828
5368	49508	5818
5369	49515	5809
5370	49522	5799
5371	49530	5790
5372	49538	5780
5373	49545	5771
5374	49552	5761
5375	49559	5752
5376	49567	5743
5377	49573	5733
5378	49581	5724
5379	49588	5714
5380	49594	5705
5381	49601	5695
5382	49608	5686
5383	49615	5676
5384	49622	5667
5385	49629	5657
5386	49636	5648
5387	49644	5638
5388	49650	5629
5389	49657	5619
5390	49664	5610
5391	49671	5600
5392	49677	5591
5393	49684	5581
5394	49691	5572
5395	49698	5563
5396	49705	5553
5397	49712	5544
5398	49720	5534
5399	49727	5525
5400	49735	5515
5401	49742	5506
5402	49749	5497
5403	49756	5487
5404	49763	5478
5405	49770	5468
5406	49778	5459
5407	49786	5449
5408	49794	5440
5409	49801	5431
5410	49809	5421
5411	49816	5412
5412	49823	5403
5413	49830	5393
5414	49837	5384
5415	49844	5374
5416	49852	5365
5417	49858	5355
5418	49866	5346
5419	49873	5336
5420	49880	5327
5421	49887	5318
5422	49894	5308
5423	49902	5299
5424	49909	5289
5425	49917	5280
5426	49924	5271
5427	49931	5261
5428	49939	5252
5429	49946	5242
5430	49956	5233
5431	49963	5224
5432	49971	5215
5433	49978	5205
5434	49986	5196
5435	49994	5187
5436	50158	5193
5437	50444	5213
5438	50679	5227
5439	50697	5218
5440	50705	5209
5441	50714	5200
5442	50722	5190
5443	50730	5181
5444	50738	5171
5445	50747	5162
5446	50754	5152
5447	50761	5143
5448	50769	5133
5449	50776	5124
5450	50784	5114
5451	50793	5105
5452	50800	5095
5453	50809	5086
5454	50816	5076
5455	50824	5067
5456	50831	5058
5457	50839	5048
5458	50847	5039
5459	50854	5029
5460	50862	5020
5461	50869	5010
5462	50876	5001
5463	50884	4991
5464	50891	4982
5465	50899	4972
5466	50908	4963
5467	50915	4953
5468	50923	4944
5469	50930	4934
5470	50938	4925
5471	50946	4915
5472	50954	4906
5473	50962	4896
5474	50969	4887
5475	50977	4878
5476	50985	4868
5477	50994	4859
5478	51002	4849
5479	51009	4840
5480	51018	4830
5481	51026	4821
5482	51036	4812
5483	51044	4802
5484	51053	4793
5485	51061	4784
5486	51069	4774
5487	51076	4765
5488	51085	4755
5489	51093	4746
5490	51101	4736
5491	51108	4727
5492	51115	4717
5493	51121	4708
5494	51129	4698
5495	51136	4689
5496	51142	4679
5497	51149	4670
5498	51153	4660
5499	51159	4650
5500	51166	4641
5501	51172	4631
5502	51179	4622
5503	51185	4612
5504	51192	4603
5505	51199	4593
5506	51206	4584
5507	51213	4574
5508	51219	4565
5509	51226	4555
5510	51232	4545
5511	51239	4536
5512	51246	4526
5513	51253	4517
5514	51259	4507
5515	51266	4498
5516	51273	4488
5517	51280	4479
5518	51287	4469
5519	51294	4460
5520	51301	4450
5521	51307	4441
5522	51323	4432
5523	51337	4423
5524	51345	4414
5525	51352	4404
5526	51360	4395
5527	51367	4385
5528	51374	4376
5529	51382	4367
5530	51389	4357
5531	51396	4348
5532	51403	4338
5533	51410	4329
5534	51418	4319
5535	51425	4310
5536	51433	4300
5537	51440	4291
5538	51447	4281
5539	51455	4272
5540	51462	4262
5541	51469	4253
5542	51477	4244
5543	51486	4234
5544	51495	4225
5545	51502	4216
5546	51510	4206
5547	51518	4197
5548	51526	4187
5549	51533	4178
5550	51540	4168
5551	51546	4159
5552	51553	4149
5553	51560	4140
5554	51567	4130
5555	51575	4121
5556	51582	4112
5557	51590	4102
5558	51598	4093
5559	51605	4083
5560	51612	4074
5561	51620	4065
5562	51627	4055
5563	51635	4046
5564	51642	4036
5565	51650	4027
5566	51658	4017
5567	51929	4029
5568	52183	4038
5569	52196	4029
5570	52204	4020
5571	52210	4010
5572	52218	4000
5573	52225	3991
5574	52233	3981
5575	52240	3972
5576	52247	3962
5577	52254	3953
5578	52261	3943
5579	52269	3934
5580	52276	3924
5581	52283	3915
5582	52290	3905
5583	52298	3896
5584	52305	3886
5585	52312	3877
5586	52320	3867
5587	52327	3858
5588	52334	3848
5589	52340	3838
5590	52348	3829
5591	52355	3819
5592	52362	3810
5593	52370	3800
5594	52377	3791
5595	52384	3781
5596	52391	3772
5597	52398	3762
5598	52405	3753
5599	52412	3743
5600	52419	3734
5601	52426	3724
5602	52434	3715
5603	52444	3705
5604	52455	3696
5605	52462	3687
5606	52469	3677
5607	52476	3668
5608	52483	3658
5609	52491	3649
5610	52498	3639
5611	52505	3630
5612	52512	3620
5613	52519	3611
5614	52526	3601
5615	52532	3591
5616	52539	3582
5617	52546	3572
5618	52552	3563
5619	52560	3553
5620	52567	3544
5621	52574	3534
5622	52580	3525
5623	52587	3515
5624	52594	3506
5625	52601	3496
5626	52608	3487
5627	52615	3477
5628	52622	3468
5629	52629	3458
5630	52636	3449
5631	52643	3439
5632	52650	3430
5633	52657	3420
5634	52664	3411
5635	52671	3401
5636	52678	3392
5637	52684	3382
5638	52691	3373
5639	52698	3363
5640	52705	3354
5641	52712	3344
5642	52719	3335
5643	52725	3325
5644	52732	3316
5645	52739	3306
5646	52746	3297
5647	52753	3287
5648	52760	3278
5649	52767	3268
5650	52774	3259
5651	52781	3249
5652	52787	3240
5653	52794	3230
5654	52801	3221
5655	52808	3211
5656	52815	3202
5657	52822	3192
5658	52829	3183
5659	52837	3173
5660	52844	3164
5661	52850	3154
5662	52857	3145
5663	52864	3136
5664	52871	3126
5665	52877	3117
5666	52884	3107
5667	52892	3098
5668	52899	3088
5669	52906	3079
5670	52913	3069
5671	52921	3060
5672	52928	3050
5673	52935	3041
5674	52943	3032
5675	52950	3022
5676	52957	3013
5677	52965	3003
5678	52972	2994
5679	52979	2984
5680	52987	2975
5681	52994	2965
5682	53001	2956
5683	53008	2946
5684	53015	2937
5685	53022	2928
5686	53030	2918
5687	53037	2909
5688	53045	2899
5689	53052	2890
5690	53061	2881
5691	53068	2871
5692	53076	2862
5693	53082	2852
5694	53089	2843
5695	53097	2833
5696	53104	2824
5697	53111	2814
5698	53117	2805
5699	53125	2796
5700	53132	2786
5701	53139	2777
5702	53146	2767
5703	53153	2758
5704	53379	2760
5705	53736	2768
5706	53749	2759
5707	53757	2750
5708	53764	2740
5709	53771	2730
5710	53778	2721
5711	53786	2711
5712	53792	2702
5713	53799	2692
5714	53807	2683
5715	53814	2673
5716	53821	2664
5717	53828	2654
5718	53836	2645
5719	53843	2635
5720	53850	2626
5721	53857	2616
5722	53863	2607
5723	53871	2597
5724	53878	2588
5725	53885	2578
5726	53891	2568
5727	53898	2559
5728	53905	2549
5729	53911	2540
5730	53918	2530
5731	53925	2521
5732	53933	2511
5733	53939	2502
5734	53947	2492
5735	53953	2483
5736	53960	2473
5737	53967	2464
5738	53974	2454
5739	53981	2445
5740	53988	2435
5741	53995	2426
5742	54003	2416
5743	54011	2407
5744	54018	2397
5745	54025	2388
5746	54031	2378
5747	54039	2369
5748	54046	2359
5749	54053	2350
5750	54061	2340
5751	54068	2331
5752	54075	2321
5753	54081	2312
5754	54088	2302
5755	54095	2293
5756	54102	2283
5757	54108	2274
5758	54115	2264
5759	54122	2255
5760	54128	2245
5761	54135	2236
5762	54142	2226
5763	54148	2217
5764	54155	2207
5765	54162	2198
5766	54169	2188
5767	54175	2179
5768	54182	2169
5769	54189	2160
5770	54196	2150
5771	54203	2141
5772	54209	2131
5773	54216	2122
5774	54223	2112
5775	54230	2103
5776	54237	2093
5777	54243	2084
5778	54250	2074
5779	54256	2065
5780	54263	2055
5781	54270	2046
5782	54277	2036
5783	54284	2027
5784	54290	2017
5785	54297	2008
5786	54304	1998
5787	54311	1989
5788	54318	1979
5789	54324	1970
5790	54331	1960
5791	54337	1951
5792	54344	1941
5793	54351	1932
5794	54357	1922
5795	54364	1913
5796	54371	1903
5797	54377	1894
5798	54385	1885
5799	54391	1875
5800	54399	1866
5801	54406	1856
5802	54413	1847
5803	54419	1837
5804	54427	1828
5805	54434	1818
5806	54441	1809
5807	54448	1799
5808	54455	1790
5809	54462	1781
5810	54469	1771
5811	54477	1762
5812	54483	1752
5813	54491	1743
5814	54497	1733
5815	54505	1724
5816	54512	1714
5817	54519	1705
5818	54525	1696
5819	54532	1686
5820	54540	1677
5821	54546	1667
5822	54554	1658
5823	54561	1648
5824	54571	1639
5825	54578	1630
5826	54585	1620
5827	54592	1611
5828	54599	1601
5829	54606	1592
5830	54613	1582
5831	54620	1573
5832	54626	1563
5833	54634	1554
5834	54641	1545
5835	54648	1535
5836	54656	1526
5837	54664	1516
5838	54671	1507
5839	54678	1498
5840	54685	1488
5841	54691	1479
5842	54698	1469
5843	54705	1460
5844	54914	1456
5845	55234	1455
5846	55247	1445
5847	55254	1436
5848	55261	1426
5849	55268	1417
5850	55275	1407
5851	55283	1398
5852	55289	1388
5853	55297	1379
5854	55303	1369
5855	55311	1360
5856	55318	1350
5857	55325	1341
5858	55332	1331
5859	55340	1322
5860	55347	1312
5861	55353	1303
5862	55361	1293
5863	55368	1284
5864	55375	1274
5865	55382	1265
5866	55388	1255
5867	55395	1246
5868	55402	1236
5869	55409	1227
5870	55416	1217
5871	55423	1208
5872	55431	1198
5873	55439	1189
5874	55446	1179
5875	55453	1170
5876	55461	1160
5877	55468	1151
5878	55474	1141
5879	55481	1132
5880	55488	1122
5881	55496	1113
5882	55503	1103
5883	55510	1094
5884	55517	1084
5885	55524	1075
5886	55530	1065
5887	55537	1056
5888	55544	1046
5889	55551	1037
5890	55557	1027
5891	55564	1018
5892	55572	1009
5893	55579	999
5894	55587	990
5895	55593	980
5896	55601	971
5897	55607	961
5898	55614	952
5899	55622	942
5900	55629	933
5901	55636	923
5902	55642	914
5903	55649	904
5904	55656	895
5905	55662	885
5906	55669	876
5907	55676	866
5908	55683	857
5909	55689	848
5910	55697	838
5911	55703	829
5912	55710	819
5913	55717	810
5914	55723	800
5915	55730	791
5916	55737	781
5917	55744	772
5918	55751	762
5919	55758	753
5920	55764	744
5921	55771	734
5922	55778	725
5923	55785	715
5924	55791	706
5925	55798	696
5926	55805	687
5927	55811	677
5928	55818	668
5929	55825	658
5930	55832	649
5931	55841	640
5932	55849	630
5933	55858	621
5934	55865	611
5935	55872	602
5936	55880	592
5937	55888	583
5938	55896	574
5939	55904	564
5940	55911	555
5941	55919	545
5942	55927	536
5943	55935	526
5944	55942	517
5945	55949	508
5946	55956	498
5947	55963	489
5948	55971	479
5949	55978	470
5950	55986	460
5951	55993	451
5952	56001	442
5953	56008	432
5954	56017	423
5955	56024	413
5956	56033	404
5957	56039	395
5958	56048	385
5959	56055	376
5960	56063	366
5961	56069	357
5962	56077	347
5963	56084	338
5964	56092	329
5965	56099	319
5966	56106	310
5967	56113	300
5968	56119	291
5969	56127	282
5970	56134	272
5971	56142	263
5972	56148	253
5973	56156	244
5974	56163	234
5975	56172	225
5976	56179	216
5977	56187	206
5978	56194	197
5979	56201	187
5980	56208	178
5981	56387	169
5982	56675	161
5983	56839	151
5984	56854	142
5985	56861	132
5986	56869	123
5987	56876	113
5988	56884	104
5989	56891	94
5990	56898	85
5991	56905	75
5992	56912	66
5993	56930	56
5994	56937	47
5995	56945	37
5996	56952	28
5997	56960	18
5998	56968	9
5999	56976	0
